block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,90,2,14,poisson,512,19,15818.039216,2469.650433,2452,63179,517760
128k,90,18,2,poisson,405,36,8165.593074,2049.778875,4688,47266,596224
128k,90,16,4,poisson,443,36,7938.308057,2266.58046,4688,52200,601344
128k,90,12,8,poisson,433,25,10411.029412,3338.100125,3326,52330,616192
128k,90,13,7,poisson,436,28,9890.936937,3027.292877,3640,52330,612736
128k,90,10,10,poisson,433,21,13287.457364,3678.537433,2801,52798,622336
128k,90,9,11,poisson,400,17,12441.431718,4469.302677,2279,49129,626304
128k,90,8,12,poisson,411,16,14066.242718,4419.758038,2149,50614,628992
128k,90,7,13,poisson,424,17,14747.842391,4032.690843,2224,52189,631808
128k,90,6,14,poisson,428,16,17078.8,3762.639074,2117,52770,635520
128k,90,4,16,poisson,439,15,14028.72449,3293.677618,2040,54291,642816
128k,90,2,18,poisson,440,15,18640.862745,2795.961531,1979,54505,648832
128k,90,23,2,poisson,375,33,9467.565972,2120.78331,4333,43815,745472
128k,90,20,5,poisson,375,29,8979.988048,2847.633435,3776,44369,754944
128k,90,15,10,poisson,395,23,11078.013089,3677.194749,3023,47629,770304
128k,90,17,8,poisson,407,28,9335.59009,3239.90413,3624,48617,762368
128k,90,13,12,poisson,381,19,13400.705706,4222.107302,2549,46448,776576
128k,90,12,13,poisson,391,18,12905.526144,4361.70151,2401,47822,780032
128k,90,10,15,poisson,360,14,19118.333333,4807.584337,1865,44406,786176
128k,90,9,16,poisson,394,14,22325.881057,4373.870241,1792,48744,790144
128k,90,8,17,poisson,387,15,15353.475728,4305.566193,1986,47620,792832
128k,90,5,20,poisson,412,16,15497.727273,3448.13178,2130,50695,802304
128k,90,3,22,poisson,414,16,18347.8375,3005.367405,2172,51054,808960
128k,90,27,3,poisson,358,31,10260.231905,2295.500214,4056,41957,896384
128k,90,24,6,poisson,377,29,11138.655462,2598.747636,3748,44636,906880
128k,90,18,12,poisson,372,22,13533.839827,3820.443059,2873,44886,923904
128k,90,20,10,poisson,381,24,13681.310757,3111.38214,3195,45697,918784
128k,90,15,15,poisson,363,18,12467.795812,4687.336119,2317,44268,934144
128k,90,14,16,poisson,365,17,16076.837989,4560.379131,2178,44552,937216
128k,90,12,18,poisson,356,14,14846.977124,5130.723624,1867,43860,943872
128k,90,11,19,poisson,362,14,16165.641115,4857.47572,1886,44605,946304
128k,90,9,21,poisson,382,14,18624.863436,4232.560043,1857,47119,953984
128k,90,6,24,poisson,386,14,18135.76129,3698.839468,1874,47732,963200
128k,90,3,27,poisson,376,15,20239.5875,3233.454474,1936,46259,972800
128k,90,32,3,poisson,330,29,11102.428931,2421.704103,3760,38622,1045120
128k,90,28,7,poisson,360,28,11646.4375,2763.546512,3632,42603,1056768
128k,90,21,14,poisson,367,21,13555.729679,3864.453208,2786,44402,1079168
128k,90,23,12,poisson,374,24,14056.796875,3244.798187,3078,44809,1073152
128k,90,18,17,poisson,372,19,16183.017316,4103.449165,2458,45217,1087744
128k,90,16,19,poisson,352,16,16702.736967,4810.620169,2126,43017,1092864
128k,90,14,21,poisson,346,13,16419.756983,5271.054871,1789,42751,1101056
128k,90,13,22,poisson,348,14,16559.363363,5068.49461,1804,42863,1104256
128k,90,11,24,poisson,367,14,16104.473868,4494.116338,1915,45197,1110144
128k,90,7,28,poisson,359,14,17206.184783,3945.826572,1877,44246,1123328
128k,90,4,31,poisson,366,13,21292.244898,3386.355337,1752,45241,1134336
128k,90,36,4,poisson,318,28,11279.497244,2600.995928,3618,37235,1194624
128k,90,32,8,poisson,336,26,12454.03522,2973.538486,3347,39767,1208960
128k,90,24,16,poisson,346,20,16516.668908,3647.656506,2579,41814,1234560
128k,90,26,14,poisson,345,21,14350.92284,3669.651585,2803,41501,1227776
128k,90,20,20,poisson,336,16,16040.298805,4815.509242,2115,41027,1246464
128k,90,18,22,poisson,337,15,19367.62987,4876.290857,1951,41306,1251584
128k,90,16,24,poisson,320,13,16706.085308,5735.708393,1711,39328,1256704
128k,90,14,26,poisson,340,13,16972.994413,5125.94323,1716,41885,1264896
128k,90,12,28,poisson,346,13,18725.330065,4769.07419,1670,42656,1271552
128k,90,8,32,poisson,357,13,18967.567961,4000.166235,1748,44107,1284352
128k,90,4,36,poisson,329,10,30240.928571,3706.738908,1398,40895,1298176
128k,90,41,4,poisson,311,27,12914.589494,2475.840926,3563,36369,1342976
128k,90,36,9,poisson,334,26,11989.86108,2878.783756,3377,39517,1358464
128k,90,27,18,poisson,341,20,16626.098966,3920.398506,2571,41184,1387904
128k,90,30,15,poisson,338,21,13971.506057,3657.881136,2797,40582,1379456
128k,90,23,22,poisson,343,17,20428.361111,4129.105446,2201,41827,1400832
128k,90,21,24,poisson,335,15,19992.10586,4801.076972,1972,40981,1406848
128k,90,18,27,poisson,312,12,19998.915584,5749.46021,1608,38510,1415424
128k,90,16,29,poisson,324,13,17731.732227,5357.638944,1716,39867,1420544
128k,90,14,31,poisson,328,12,19222.578212,5047.419996,1626,40559,1428736
128k,90,9,36,poisson,327,12,18585.361233,4384.07757,1602,40412,1445504
128k,90,5,40,poisson,336,13,17413.325758,3702.331753,1790,41423,1457664
128k,90,45,5,poisson,300,26,13090.918943,2711.523103,3416,35114,1493120
128k,90,40,10,poisson,329,25,15127.624248,2720.13235,3291,38926,1510656
128k,90,30,20,poisson,316,18,20282.220727,3899.987725,2355,38226,1543296
128k,90,33,17,poisson,341,22,17726.033898,3299.164022,2821,40902,1532672
128k,90,25,25,poisson,318,15,22142.023847,4619.545723,2009,38887,1557888
128k,90,23,27,poisson,311,14,21988.907986,5144.815118,1795,38111,1564672
128k,90,20,30,poisson,304,11,23365.689243,5670.262563,1533,37569,1574144
128k,90,18,32,poisson,301,11,23239.883117,5898.588507,1432,37232,1579264
128k,90,15,35,poisson,305,10,27143.41623,5379.028426,1381,37866,1589504
128k,90,10,40,poisson,324,12,17662.406977,4479.059321,1588,40000,1605376
128k,90,5,45,poisson,324,14,15585.477273,3776.07665,1827,39708,1621504
